,ymd,taavg,tamin,tamax,wsavg,wsmax,wdmax,hmavg,hmmin,evs,evl,catotavg,psavg,psmax,psmin,sdmax,tdavg,siavg,ssavg
2523,2015-09-16,18.6,10.4,26.2,1.6,4,E,58.9,34,,,,1018.4,1020.9,1015.3,,9.6,,.6
2524,2015-09-17,19.4,14.3,24.5,2,4,E,58,38,,,,1017.3,1018.3,1015.9,,10.5,,.6
2525,2015-09-18,19.5,12.4,27.1,1,3,WNW,64.2,39,,,,1016.9,1019.1,1014.6,,12.2,,.7
2526,2015-09-19,19.2,13.2,26.7,1,4,W,68.4,36,,,,1014.1,1016.5,1011.3,,12.6,,.8
2527,2015-09-20,19.1,12.8,26.9,1.1,3,WNW,70,34,,,,1012.8,1014.6,1010.3,,12.9,,.7
2528,2015-09-21,19.5,13.3,28.5,0.8,3,W,66.8,26,,,,1014.9,1017.4,1012.7,,11.9,,.7
2529,2015-09-22,20.4,12.6,29.8,1.1,4,SSW,59,21,,,,1016.1,1019,1013.3,,10.5,,.8
2530,2015-09-23,18.5,14,23.8,1,3,WSW,68.8,48,,,,1011.6,1015.7,1009.2,,12.4,,0
2531,2015-09-24,20.3,14.2,27.3,1,3,ESE,71.2,44,,,,1008,1009.7,1005.7,,14.7,,.4
2532,2015-09-25,20.7,15.1,27.6,1.2,3,WNW,65.2,33,,,,1008,1009.7,1005.8,,13.1,,.7
2533,2015-09-26,18.5,13.8,26,0.8,2,W,75.3,35,,,,1011.8,1014,1009.6,,13.6,,.3
2534,2015-09-27,18.5,12,28.3,1,3,NW,67.5,20,,,,1015.4,1017.6,1012.8,,11.1,,.6
2535,2015-09-28,19.2,9.9,30.3,1.1,3,N,56.3,14,,,,1019.5,1021.4,1017,,8.3,,.6
2536,2015-09-29,20.6,11.7,28.2,2,4,ESE,49.8,27,,,,1023.6,1025.4,1020.7,,8.7,,.7
2537,2015-09-30,20.1,16.9,24,1.9,4,E,46.6,29,,,,1021.8,1026,1015.8,,8.2,,.4
2538,2015-10-01,17.7,13.1,21.1,3,7,W,78,54,,,,1003.3,1016.2,993.4,,13.3,,
2539,2015-10-02,14.6,5.8,21.8,2.2,5,W,52.6,31,,,,1015,1016.7,1010.5,,4.6,,.8
2540,2015-10-03,17.9,10.1,25,2.3,6,WSW,61.5,35,,,,1018.9,1024.2,1016.4,,9.9,,.5
2541,2015-10-04,13.7,7.8,22.9,1,3,NNW,63.2,26,,,,1026.3,1028.3,1024.2,,6.1,,.6
2542,2015-10-05,15.2,7.8,24.9,0.9,3,WSW,64,24,,,,1024,1026.9,1020.9,,7.4,,.8
2543,2015-10-06,15.1,7.1,24.9,0.9,2,W,69.2,31,,,,1021.5,1024,1018.7,,8.7,,.6
2544,2015-10-07,16.1,8.8,26.7,0.8,2,NNW,69.9,33,,,,1018.1,1021.3,1015.5,,9.8,,.5
2545,2015-10-08,16.8,11.4,24.4,1.1,3,WSW,66.2,33,,,,1012.4,1016.2,1009.5,,9.6,,.6
2546,2015-10-09,15.1,7.4,20.6,2.7,6,W,50.7,15,,,,1011.3,1013.6,1009.5,,2.1,,.7
2547,2015-10-10,10.6,4.2,18.2,1.1,6,SW,76,47,,,,1010.9,1013.7,1008.7,,6.6,,.2
2548,2015-10-11,10.3,5.3,13.9,0.9,4,W,80.2,58,,,,1013.5,1015.4,1010.5,,6.7,,.3
2549,2015-10-12,11.5,7.1,17.8,2,6,W,69,33,,,,1017.6,1020.5,1015.3,,5,,.7
2550,2015-10-13,11.5,3.2,20.6,1.2,5,W,69.1,32,,,,1020.9,1023.4,1018.8,,4.9,,.7
2551,2015-10-14,14.1,8,23.1,0.8,3,N,68.2,34,,,,1021.1,1022.7,1019,,7.4,,.8
2552,2015-10-15,14.2,6.9,24.6,0.8,2,NW,68.6,31,,,,1020.4,1022.4,1017.7,,7.8,,.7
2553,2015-10-16,14,6.9,23.4,0.7,3,NNW,74.2,38,,,,1020.3,1022,1017.8,,8.8,,.6
2554,2015-10-17,14.9,8.8,25.3,0.7,2,WSW,74.1,25,,,,1021.1,1023.3,1018.7,,8.9,,.6
2555,2015-10-18,14.4,8,24.7,0.9,3,W,72,29,,,,1020.6,1022.8,1018.3,,8.5,,.6
2556,2015-10-19,15,8.1,24.5,1,3,W,71,36,,,,1017.8,1020.7,1014.6,,9.1,,.7
2557,2015-10-20,14.7,9.3,23.8,0.6,2,E,76.3,41,,,,1017.8,1019.7,1015.4,,10.1,,.5
2558,2015-10-21,15.1,9.4,23.1,0.8,3,N,77.3,48,,,,1019.6,1021.6,1017.5,,10.8,,.5
2559,2015-10-22,16.2,10.5,22.9,1.4,4,SW,70.1,42,,,,1021.2,1022.9,1019.3,,9.9,,.6
2560,2015-10-23,15.7,12,20.7,0.9,3,WSW,74,51,,,,1019.6,1021.7,1017.5,,10.9,,.1
2561,2015-10-24,14.7,9.7,21.2,1.1,4,W,78.2,40,,,,1019,1023,1016.4,,10.5,,.3
2562,2015-10-25,13.8,7.1,21,1.3,3,E,59.7,29,,,,1024.4,1026.4,1022.6,,4.8,,.7
2563,2015-10-26,15,6.9,20.3,1.8,5,SW,52.6,28,,,,1019.8,1025.1,1013.6,,4.6,,.6
2564,2015-10-27,12.9,7.8,16.9,2.4,6,W,66.2,41,,,,1011.7,1017.4,1008.6,,5.9,,.3
2565,2015-10-28,9.3,1.5,16.3,1.9,6,W,56.2,27,,,,1019.8,1021.9,1017.4,,-.2,,.7
2566,2015-10-29,8.7,2.5,14.4,1.7,5,WSW,46.1,19,,,,1023,1024.9,1020.7,,-4,,.7
2567,2015-10-30,4.5,-.3,10.5,1.9,5,W,58.5,24,,,,1027.7,1030.7,1024.4,,-4.3,,.7
2568,2015-10-31,3.3,-3.4,12.6,1.2,3,WSW,56.7,21,,,,1030.5,1032.6,1028.2,,-5.3,,.7
2569,2015-11-01,3.9,-2.7,9.5,0.6,2,E,66,41,,,,1026.8,1030.1,1023.9,,-2.2,,.1
2570,2015-11-02,8.1,1.9,14.6,1.2,3,W,64.7,38,,,,1023.6,1026.2,1021.3,,1.3,,.5
2571,2015-11-03,7.6,1.7,17.1,0.8,2,SW,77.4,40,,,,1029.7,1031.6,1026.2,,3.3,,.4
2572,2015-11-04,7.5,.2,19.1,0.6,2,E,73.4,31,,,,1029.6,1032.7,1027,,1.9,,.5
2573,2015-11-05,9.9,3.3,19.3,0.9,2,NNW,68.2,33,,,,1026.2,1028.4,1023.3,,3.6,,.6
2574,2015-11-06,12,3.8,20.5,2.4,5,ENE,65.2,38,,,,1026.8,1028.7,1023.9,,5.1,,.5
2575,2015-11-07,12.3,10.6,14,2.5,4,ESE,79.8,65,,,,1022.9,1027.7,1017.7,,9,,
2576,2015-11-08,12.4,11.4,14.3,3.1,5,E,80,70,,,,1016.9,1017.9,1016.2,,9,,
2577,2015-11-09,11.6,10.9,12.7,1.2,4,ESE,84.3,72,,,,1017.8,1020.8,1014.9,,8.7,,
2578,2015-11-10,10.4,5.7,13.9,0.8,2,WNW,76.3,,,,,1023.8,1027,1020.6,,6.1,,0
2579,2015-11-11,10,5.8,18.1,0.5,2,SE,76,,,,,1028.7,1030.7,1026.8,,5.4,,.3
2580,2015-11-12,12.2,5.9,17.1,1.5,4,ESE,70.5,,,,,1030.3,1032.3,1028.9,,6.5,,.2
2581,2015-11-13,12,10.3,13.7,2.2,4,ESE,72.5,,,,,1021.8,1029.2,1015.1,,7.1,,
2582,2015-11-14,12.7,11,15,0.2,1,NW,90.7,,,,,1014.5,1017,1012.7,,11.2,,
2583,2015-11-15,13,7.6,16.9,0.6,2,W,80.5,,,,,1020.3,1022.4,1017,,9.2,,0
2584,2015-11-16,11.3,7.1,15.2,1,4,ESE,88.3,,,,,1017.6,1022.1,1014.7,,9.4,,.1
2585,2015-11-17,13.2,11.5,15.8,0.7,3,ESE,92.9,,,,,1018.4,1021.3,1015.1,,12,,
2586,2015-11-18,11.3,8.8,14.4,2.8,5,E,65.8,,,,,1021.2,1024.4,1018.6,,4.8,,
2587,2015-11-19,10,8.1,12.1,1.6,4,ESE,70.3,,,,,1023.1,1025.5,1021.4,,4.8,,
2588,2015-11-20,9.9,7,13.6,0.9,2,WSW,80.3,,,,,1024.3,1026.5,1022.3,,6.3,,.2
2589,2015-11-21,9,4.5,12.4,0.5,1,SSW,81.3,,,,,1027.3,1028.5,1025.1,,6,,.1
2590,2015-11-22,11.9,6.9,16,1.4,4,ESE,69,,,,,1027.7,1029.3,1026.3,,6.1,,.2
2591,2015-11-23,9.4,8.5,10.7,1.3,3,SE,83.9,,,,,1025.1,1027.4,1022.8,,6.7,,
2592,2015-11-24,7.6,5.6,10,1.6,3,ENE,68.9,54,,,,1025.3,1027.9,1023.8,,2,,
2593,2015-11-25,4.4,1.9,6,1.3,4,W,82.9,,,,,1019,1024.2,1016.1,,1.6,,
2594,2015-11-26,-0.3,-2.3,2.2,2.9,6,W,63.3,48,,,,1016.1,1019.5,1014.3,,-7.1,,.2
2595,2015-11-27,-1.5,-4.9,1.6,2.1,4,WNW,60.5,,,,,1025.7,1029.8,1019.4,,-8.1,,.3
2596,2015-11-28,1,-1,2.8,0.7,2,N,67.8,55,,,,1030.5,1031.8,1029,,-4.2,,
2597,2015-11-29,4,1.4,6.7,0.8,3,E,75,58,,,,1027.2,1031.5,1023.9,,.1,,0
2598,2015-11-30,4.7,-1.5,9.2,1.4,4,W,74.3,38,,,,1024.5,1027,1022.8,,-.1,,.5
2599,2015-12-01,,-2.9,10.3,,2,SW,,44,,,,1025.9,1028.5,1023.7,,-1.6,,.6
2600,2015-12-02,5.1,.4,8.5,,5,W,79.5,51,,,,1016.3,1024.6,1012.2,,1.4,,
2601,2015-12-03,0.1,-3.6,4.8,2.7,5,WNW,80.1,54,,,,1014.2,1017.9,1010.8,,-3.2,,
2602,2015-12-04,-1,-4.2,1.3,1.7,4,WSW,70.5,54,,,,1022.8,1024.6,1017.9,,-5.4,,.3
2603,2015-12-05,3,.1,7.6,1.1,5,W,71.8,45,,,,1025.5,1028.7,1023.1,,-1.7,,.3
2604,2015-12-06,0.8,-3.6,6.8,0.8,2,NNW,70.3,34,,,,1029.2,1030.8,1027.5,,-4.4,,.4
2605,2015-12-07,0.7,-5.3,8.5,0.7,2,N,72.5,46,,,,1030.9,1032.2,1028.7,,-3.7,,.7
2606,2015-12-08,2.7,-2,9.4,0.8,2,W,65,28,,,,1033.2,1034.7,1031.5,,-3.7,,.7
2607,2015-12-09,2.4,-3.7,11.5,0.6,2,WSW,75.1,45,,,,1031,1034.7,1027.7,,-1.7,,.6
2608,2015-12-10,6.1,3.2,7.7,0.5,2,WSW,86.8,79,,,,1019.3,1028.1,1011.8,,4.3,,
2609,2015-12-11,7.1,.5,10,1.7,5,ENE,61.5,38,,,,1018.4,1025.5,1011,,-1,,.3
2610,2015-12-12,2.9,-3,11.3,1.1,4,ESE,64.7,35,,,,1025.6,1028.3,1022.9,,-3.5,,.6
2611,2015-12-13,4.1,-.9,12,0.8,2,WSW,68.8,34,,,,1024.2,1025.6,1022.2,,-1.5,,.6
2612,2015-12-14,5.2,.7,6.7,0.5,2,SSW,84.5,75,,,,1021,1024.5,1018.4,,2.9,,
2613,2015-12-15,5.9,3.7,8.2,2.2,5,WNW,73.8,52,,,,1018.7,1020.1,1017.4,,.7,,.2
2614,2015-12-16,1,-3.2,3.7,3.2,5,WNW,50.9,30,,,,1019.2,1022.6,1016.6,,-8.6,,.5
2615,2015-12-17,-3.9,-7.4,-.3,2.4,4,WNW,44.5,27,,,,1028,1032.2,1022.5,,-14.6,,.7
2616,2015-12-18,-3.6,-9.7,.5,0.6,2,W,64.5,45,,,,1033.7,1035.2,1031.7,,-9.2,,.2
2617,2015-12-19,-0.4,-4.6,6.1,0.7,2,ENE,68.5,40,,,,1035.8,1038.1,1034.1,,-5.7,,.6
2618,2015-12-20,-1.1,-6,3.8,0.4,1,E,75,54,,,,1030.5,1035.6,1027.1,,-5,,0
2619,2015-12-21,1.3,-1.7,3.4,0.5,2,SW,84.7,77,,,,1027.5,1030.8,1024.7,,-.9,,
2620,2015-12-22,3.1,-1.2,8.9,0.8,2,WSW,79,48,,,,1028.9,1032.2,1025.9,,-.7,,.5
2621,2015-12-23,5.1,4,6.1,0.3,2,W,88,77,,,,1022.6,1026.5,1021,,3.3,,
2622,2015-12-24,2.6,-1.7,6.4,1.2,4,W,76,43,,,,1020.9,1022.5,1018.8,,-1.7,,.2
2623,2015-12-25,-1.1,-5.4,4,1.6,4,W,49.5,18,,,,1021.6,1023.6,1019.9,,-11.3,,.6
2624,2015-12-26,2.1,-2.2,8.7,1.2,4,W,64,36,,,,1020.7,1024.9,1018,,-4.1,,.5
2625,2015-12-27,-2.9,-8.5,1.7,1.6,3,W,47.4,21,,,,1030,1033.4,1024.8,,-13.7,,.6
2626,2015-12-28,-6.2,-11,.1,1.6,5,W,45.8,18,,,,1033.6,1035.1,1032.2,,-16.9,,.7
2627,2015-12-29,-5.7,-11.8,2.1,0.8,2,E,58.1,26,,,,1034.3,1036.3,1032.6,,-13,,.6
2628,2015-12-30,-1.8,-9,7.4,0.8,3,SW,67,31,,,,1030.1,1033.7,1026.9,,-7.2,,.6
2629,2015-12-31,0.8,-3.6,4,0.7,3,NNE,83.4,63,,,,1031.1,1034.5,1027.2,,-2.1,,.1
2630,2016-01-01,-1.2,-5.9,4.1,0.4,2,N,78.6,53,,,,1032,1035.4,1028.4,,-4.3,,.3
2631,2016-01-02,3.6,.4,9.9,0.7,3,NNW,74.2,52,,,,1023.9,1028.5,1021.5,,-.7,,.2
2632,2016-01-03,3.5,-1.6,11.4,0.6,2,WSW,81.3,53,,,,1020.2,1021.9,1018.1,,.5,,.5
2633,2016-01-04,4.4,-2.8,8,2.2,5,W,54.9,27,,,,1023.3,1026.4,1019.8,,-5.3,,.6
2634,2016-01-05,-1.8,-6.1,2.7,1.3,4,WSW,44.5,17,,,,1027.6,1029.2,1025.9,,-13,,.5
2635,2016-01-06,-2.2,-7.8,2.7,1,4,W,56.4,40,,,,1025.8,1028.9,1022.5,,-9.8,,.1
2636,2016-01-07,-3,-7.6,2.5,1.5,4,W,53.5,24,,,,1024.4,1026,1022.4,,-12.2,,.7
2637,2016-01-08,-3.8,-8.9,2.2,1.3,4,WNW,53.9,23,,,,1023.4,1025,1021.4,,-12.5,,.7
2638,2016-01-09,-0.8,-4.6,3.6,1.3,4,WNW,56.5,32,,,,1025,1026.7,1023.4,,-8.6,,.6
2639,2016-01-10,0.7,-3.8,5.2,1.4,4,WSW,50.1,22,,,,1025.8,1027.8,1024.3,,-9.5,,.4
2640,2016-01-11,-4,-8.5,2.1,1.3,3,NNW,42.9,15,,,,1026.4,1028.8,1024.5,,-15.7,,.7
2641,2016-01-12,-5.1,-11.1,1.8,1.2,4,W,52.3,21,,,,1023.9,1026.2,1021.4,,-14,,.7
2642,2016-01-13,-2.5,-6.1,1.2,2.1,5,WSW,64.5,34,,,,1020.1,1022.8,1017.4,,-8.5,,.4
2643,2016-01-14,-3.1,-9.2,1.6,1.3,4,W,50.8,26,,,,1022,1024.1,1020,,-12.2,,.7
2644,2016-01-15,-2.4,-7.1,3.6,0.6,2,NNW,74,41,,,,1022.1,1023.9,1020.3,,-6.6,,.5
2645,2016-01-16,-2.2,-7.7,5.7,0.7,3,WSW,70.2,39,,,,1023.3,1025,1021.2,,-7.1,,.6
2646,2016-01-17,1.2,-3.9,5.8,0.9,3,E,71.1,49,,,,1017.2,1022.8,1012.2,,-3.3,,
2647,2016-01-18,-3.4,-10,2.3,3.9,8,W,60.8,30,,,,1013.6,1018.1,1009.3,,-11.2,,.3
2648,2016-01-19,-10.3,-13.1,-7,4.7,8,W,40.4,27,,,,1022,1028.3,1018.1,,-21.1,,.7
2649,2016-01-20,-11.1,-15.8,-5.9,0.8,3,W,53.4,33,,,,1030.8,1033.3,1028.3,,-19,,.5
2650,2016-01-21,-7.9,-12.7,-1.9,0.8,3,N,55.2,27,,,,1029,1031.3,1026.7,,-15.9,,.4
2651,2016-01-22,-7.6,-13.8,-1.3,0.9,3,N,49.7,20,,,,1031.6,1033.5,1029.7,,-17.4,,.6
2652,2016-01-23,-8.3,-12.2,-5.5,3.7,6,W,28,13,,,,1029.3,1033,1026.3,,-24.2,,.8
2653,2016-01-24,-13.3,-16.6,-8.9,2.7,5,WNW,39.6,26,,,,1025.6,1029.5,1023.1,,-24.3,,.8
2654,2016-01-25,-10,-17,-2.7,1.3,4,W,51.5,24,,,,1029.2,1031.2,1027.5,,-18.4,,.8
2655,2016-01-26,-5.2,-10.6,.5,0.6,3,WSW,72.9,54,,,,1028,1030.3,1025.6,,-9,,.3
2656,2016-01-27,-2.7,-8.2,4.4,1,4,WSW,63.8,33,,,,1030.1,1031.1,1027.9,,-9.4,,.7
2657,2016-01-28,-2.5,-9.3,2,0.6,2,ENE,64.5,47,,,,1028.8,1032,1026.5,,-8.4,,0
2658,2016-01-29,3.2,-.2,6.8,2.1,4,E,58,43,,,,1024.7,1027.6,1022.2,,-4.4,,
2659,2016-01-30,1.6,-3.5,8.3,0.8,3,W,65.2,39,,,,1025.6,1027.8,1023.1,,-4.7,,.2
2660,2016-01-31,-3,-6.9,1.8,1.7,4,W,51.8,24,,,,1028.7,1030.8,1026.5,,-12.7,,.7
2661,2016-02-01,-5.8,-10.6,0,1.6,4,W,46.2,18,,,,1029.2,1031,1026.6,,-16.4,,.7
2662,2016-02-02,-6.8,-13.4,1.5,1.1,3,W,48.2,17,,,,1028.5,1030.4,1025.5,,-17.1,,.8
2663,2016-02-03,-5.3,-13.1,3.2,1,3,W,54,25,,,,1028.2,1030.4,1026.4,,-13.8,,.8
2664,2016-02-04,-1,-6.7,5.5,1.6,5,W,51.8,21,,,,1025.8,1028.9,1022.3,,-10.7,,.7
2665,2016-02-05,-3.1,-9.6,3.7,1.6,5,W,46.3,18,,,,1023.6,1027,1021.3,,-14.5,,.8
2666,2016-02-06,-3,-8.4,3,1.5,4,WSW,50.4,21,,,,1023,1026,1021.4,,-13.1,,.8
2667,2016-02-07,-4.9,-12.1,3.8,1,3,WNW,48.5,15,,,,1023.2,1026.2,1020.3,,-15.4,,.8
2668,2016-02-08,,-8.8,6.9,,7,WSW,,31,,,,1016.4,1022,1012.1,,-8.5,,.5
2669,2016-02-09,1.1,-4,6.6,3.1,6,W,43.8,20,,,,1021.8,1025.8,1013.2,,-10.9,,.8
2670,2016-02-10,0,-8.2,11,0.9,2,W,48.5,12,,,,1026.6,1028.1,1024,,-11.5,,.7
2671,2016-02-11,5.4,-5.1,15,1.6,5,ESE,40.2,22,,,,1025.5,1028.8,1022.9,,-7.6,,.5
2672,2016-02-12,9.4,8.1,12.7,1.3,4,ESE,78.8,18,,,,1018.1,1023,1015.9,,5.9,,
2673,2016-02-13,11.7,6.9,16.9,1.3,5,SE,90.6,66,,,,1006.8,1016,999.3,,10.2,,.1
2674,2016-02-14,0,-4.2,12.3,4.8,7,W,71.2,51,,,,1013.4,1019.7,999.6,,-5.4,,0
2675,2016-02-15,-4.8,-8,-1,3.9,7,W,45,25,,,,1020.7,1023,1018.5,,-15.1,,.8
2676,2016-02-16,-2.4,-7.7,2.6,2.1,5,W,68.6,48,,,,1018.9,1021.7,1015.3,,-7.3,,.3
2677,2016-02-17,-1.3,-8.8,5.3,1.8,5,W,53.1,27,,,,1024.6,1026.8,1021.6,,-10.2,,.8
2678,2016-02-18,2.2,-4.6,8.8,1.2,6,SW,58.3,32,,,,1022.6,1026.8,1020,,-6,,.5
2679,2016-02-19,2.3,-2.1,5.2,0.9,3,W,62.3,44,,,,1026.9,1028.7,1022.3,,-4.4,,
2680,2016-02-20,1.9,-2.7,8.4,1.8,5,WNW,51.1,19,,,,1022.8,1027.6,1018,,-8.9,,.6
2681,2016-02-21,-0.6,-6.7,4.9,2,6,W,35.9,15,,,,1030.2,1033.9,1024.6,,-14.9,,.7
2682,2016-02-22,1,-3.2,6.6,0.7,3,N,43.5,14,,,,1030.2,1033.9,1027.3,,-10.9,,.2
2683,2016-02-23,1.7,-4,7.1,2.1,6,W,51.5,20,,,,1028.8,1031.9,1026.2,,-8.2,,.4
2684,2016-02-24,-2.6,-7.4,3.1,1.8,4,WNW,46.2,21,,,,1033,1035.1,1030.5,,-13.5,,.8
2685,2016-02-25,-0.9,-7.6,4.6,1.8,6,W,50.7,30,,,,1033.2,1036.1,1030.4,,-10.2,,.6
2686,2016-02-26,2.6,-.8,7.2,1.7,5,SW,59,23,,,,1028.2,1031.7,1025.5,,-5,,.6
2687,2016-02-27,2.6,-.2,7.8,1.1,3,NW,70.5,35,,,,1024.6,1026.6,1022.5,,-2.8,,.5
2688,2016-02-28,0.4,-4.5,3.7,0.8,3,W,80.8,57,,,,1021.2,1025.6,1016.4,,-2.6,,
2689,2016-02-29,-4.6,-9.4,-1.6,1.4,5,W,67.6,49,,,,1025.3,1029.2,1022.7,,-10.2,,.4
2690,2016-03-01,-4.9,-12.4,1,1.2,4,WSW,59,31,,,,1028.6,1031,1026.6,,-11.9,,.8
2691,2016-03-02,1.2,-5.7,8.8,1.1,5,W,65.7,43,,,,1025.6,1028.9,1022.1,,-5,,.5
2692,2016-03-03,5,-1,13.3,0.8,2,WSW,66.2,39,,,,1024.5,1027.4,1021.8,,-1.1,,.6
2693,2016-03-04,9.1,.7,17.9,1.2,3,E,67.8,39,,,,1024.9,1026.3,1022.5,,3,,.2
2694,2016-03-05,13.1,9.1,16.5,2.6,6,SSE,77,61,,,,1018.9,1026,1014.5,,9.1,,.1
2695,2016-03-06,9.7,3.5,14.2,1.4,3,NNW,67.8,25,,,,1018.6,1020.3,1015.8,,2.1,,.5
2696,2016-03-07,7.5,.9,16.5,1,4,WNW,59.2,33,,,,1017.8,1020.3,1014.6,,-.7,,.2
2697,2016-03-08,4.4,1.4,7.7,1.8,4,W,42.3,17,,,,1022.2,1023.5,1019.2,,-8.8,,.1
2698,2016-03-09,2.4,-1.3,8.7,1.7,4,WNW,39.7,17,,,,1022.6,1025.3,1020,,-10.7,,.6
2699,2016-03-10,0.6,-2.4,5.3,2.6,5,W,33.6,14,,,,1025.8,1027.7,1023.1,,-14.7,,.6
2700,2016-03-11,-0.4,-5.4,5.3,1.7,4,W,42.8,20,,,,1025.4,1027.2,1023,,-12.2,,.6
2701,2016-03-12,1.1,-6.2,8.2,1.2,4,NW,51,26,,,,1025.7,1027.4,1023,,-8.5,,.6
2702,2016-03-13,2.1,-1.5,6.3,1,3,WNW,63.2,41,,,,1024.6,1027.2,1022.3,,-4.2,,.1
2703,2016-03-14,2.9,-2.6,10,1.3,4,WNW,62.5,28,,,,1022.7,1024,1020.5,,-4.7,,.5
2704,2016-03-15,4.5,-4.2,13.7,1.1,3,W,47,14,,,,1023.7,1026.6,1020.2,,-7.8,,.6
2705,2016-03-16,7.4,1.4,15.9,1.4,4,WNW,35.4,11,,,,1022.2,1023.8,1019.7,,-8.3,,.5
2706,2016-03-17,8.2,-1.9,18,1,4,WNW,38.9,7,,,,1020.4,1024.5,1017,,-6.8,,.5
2707,2016-03-18,9.7,5.5,14.6,0.5,2,E,63.7,46,,,,1012.9,1017.7,1009.7,,3.1,,.1
2708,2016-03-19,9.5,4.1,17.7,0.9,3,W,71.7,25,,,,1014.8,1018.5,1012.4,,3,,.5
2709,2016-03-20,8.9,1.8,16.1,1.3,3,SE,56,29,,,,1020.9,1023.7,1018.5,,-.3,,.3
2710,2016-03-21,9.5,1.4,17.2,1.7,4,WNW,50,23,,,,1023,1025.9,1020.2,,-1.5,,.7
2711,2016-03-22,8.8,0,16.3,1.8,5,W,41.9,16,,,,1019.2,1022.3,1015.7,,-5.6,,.6
2712,2016-03-23,7.9,3.6,13.7,2,5,W,41.8,23,,,,1019.2,1022.4,1016.5,,-4.8,,.5
2713,2016-03-24,6.4,-1.1,13.1,1.8,6,E,43.3,19,,,,1024.3,1026.4,1022.3,,-6.3,,.5
2714,2016-03-25,6.3,1.5,10.9,1.2,3,W,48.8,33,,,,1024,1026.7,1021.9,,-4,,.3
2715,2016-03-26,5.7,-1.4,12.9,1,3,W,43.8,17,,,,1021.4,1023.9,1017.9,,-6.9,,.7
2716,2016-03-27,6,-1.7,14.5,1.8,5,W,40.5,19,,,,1020.5,1022.8,1017.2,,-8,,.7
2717,2016-03-28,7.6,-2.4,17.6,1.1,3,WSW,35.2,12,,,,1021.7,1024.3,1018.4,,-8.5,,.7
2718,2016-03-29,12,3.1,19.9,2.2,6,W,41.9,20,,,,1018.7,1022.4,1015,,-1.5,,.3
2719,2016-03-30,12.7,6.1,20.2,2,6,W,43.8,15,,,,1019.7,1021.6,1017.2,,-1.8,,.5
2720,2016-03-31,10.9,1.4,21,1,3,WSW,37,12,,,,1017,1020.9,1014,,-5.4,,.4
2721,2016-04-01,13.5,1.8,25.3,1,3,WNW,36.3,10,,,,1015.2,1018.4,1011.6,,-3.9,,.7
2722,2016-04-02,14.6,4.4,24.3,1.5,6,W,36.9,15,,,,1018.3,1020.6,1014.9,,-1.3,,.7
2723,2016-04-03,11.8,7.4,15.5,1,3,ESE,58.6,42,,,,1017.5,1020.7,1015.1,,3.7,,
2724,2016-04-04,12.8,8.4,19.2,1.6,4,S,60.2,29,,,,1013.4,1015.1,1010.5,,4.3,,.4
2725,2016-04-05,11.9,2.6,19.9,1.9,5,W,35.8,12,,,,1016.4,1018.8,1013.7,,-5.7,,.7
2726,2016-04-06,13.3,2.8,23,1.7,6,SW,39.6,7,,,,1016.2,1021.1,1011.6,,-2.6,,.3
2727,2016-04-07,12.8,9.1,19.1,1.6,4,WSW,73,43,,,,1009.1,1015.4,1005.8,,7.6,,.2
2728,2016-04-08,13.7,7,22.5,1.4,6,WNW,60,19,,,,1015.2,1017.2,1012.1,,4.6,,.6
2729,2016-04-09,14.5,6.1,22.1,1.3,6,W,67.2,40,,,,1013.9,1016.5,1010.9,,8,,.5
2730,2016-04-10,16.9,11.8,24.7,2,6,W,58.2,18,,,,1012.5,1016.1,1007.9,,7.2,,.6
2731,2016-04-11,12.5,8.3,18.7,2.8,6,SSE,43,17,,,,1019.3,1021.4,1016.1,,-.4,,.6
2732,2016-04-12,13.4,5.9,21.1,2.1,5,SW,41.6,23,,,,1015.4,1021.8,1010.8,,-.1,,.4
2733,2016-04-13,13.5,10.1,19.9,1.3,3,ESE,79.7,45,,,,1007.5,1011.2,1004.8,,10.1,,.3
2734,2016-04-14,15.2,9.4,21.2,2.1,6,W,64.5,23,,,,1012.3,1017.5,1007.6,,7.6,,.6
2735,2016-04-15,14.9,5.5,24.5,1.6,4,ESE,48.1,15,,,,1019,1021.8,1016.2,,1.7,,.6
2736,2016-04-16,14.5,6.5,24.1,2.1,6,ESE,56.8,19,,,,1008.2,1019.4,991.8,,5.8,,.2
2737,2016-04-17,12.6,7.2,16.3,4.7,8,SW,51.4,21,,,,1004.7,1013.7,987.7,,1,,.5
2738,2016-04-18,11.6,4,19.2,2.4,7,SW,51.9,23,,,,1014.9,1017.8,1011.9,,1.4,,.6
2739,2016-04-19,11.9,7.3,18.9,1.6,3,WSW,52.4,17,,,,1022.7,1025.2,1017.8,,1.5,,.5
2740,2016-04-20,12.4,5.9,19.4,1,3,NE,60.6,26,,,,1019.5,1024.1,1015.5,,4.1,,.1
2741,2016-04-21,13.7,10.3,18.2,1.2,6,ESE,81.2,64,,,,1006.6,1016.3,1001.4,,10.6,,0
2742,2016-04-22,18.2,13.5,25.4,2,6,WSW,61.5,23,,,,1008.9,1011.9,1005.9,,9.1,,.7
2743,2016-04-23,14.2,8.9,20.5,1.2,4,W,53.6,11,,,,1013.5,1015,1011.5,,2.3,,.2
2744,2016-04-24,14.1,4.6,24.1,1,3,W,41.3,14,,,,1015.2,1017,1012.2,,-.8,,.6
